EventTime,EventType,Event
2020-08-28 10:14:00.250131546,BID_DEPTH,"[(100897, 64)]"
2020-08-28 10:14:00.250131546,ASK_DEPTH,"[(100898, 36)]"
2020-08-28 10:14:00.250131546,IMBALANCE,"[64, 36]"
2020-08-28 10:14:20.256087059,BID_DEPTH,"[(100903, 42)]"
2020-08-28 10:14:20.256087059,ASK_DEPTH,"[(100906, 2)]"
2020-08-28 10:14:20.256087059,IMBALANCE,"[42, 2]"
2020-08-28 10:14:40.262042572,BID_DEPTH,"[(100912, 67)]"
2020-08-28 10:14:40.262042572,ASK_DEPTH,"[(100917, 1)]"
2020-08-28 10:14:40.262042572,IMBALANCE,"[67, 1]"
2020-08-28 10:15:00.267998085,BID_DEPTH,"[(100919, 74)]"
2020-08-28 10:15:00.267998085,ASK_DEPTH,"[(100920, 2)]"
2020-08-28 10:15:00.267998085,IMBALANCE,"[74, 2]"
2020-08-28 10:15:20.273953598,BID_DEPTH,"[(100919, 42)]"
2020-08-28 10:15:20.273953598,ASK_DEPTH,"[(100920, 34)]"
2020-08-28 10:15:20.273953598,IMBALANCE,"[42, 34]"
2020-08-28 10:15:40.279909111,BID_DEPTH,"[(100914, 8)]"
2020-08-28 10:15:40.279909111,ASK_DEPTH,"[(100919, 28)]"
2020-08-28 10:15:40.279909111,IMBALANCE,"[8, 28]"
2020-08-28 10:16:00.285864624,BID_DEPTH,"[(100914, 2)]"
2020-08-28 10:16:00.285864624,ASK_DEPTH,"[(100915, 31)]"
2020-08-28 10:16:00.285864624,IMBALANCE,"[2, 31]"
2020-08-28 10:16:20.291820137,BID_DEPTH,"[(100915, 11)]"
2020-08-28 10:16:20.291820137,ASK_DEPTH,"[(100919, 28)]"
2020-08-28 10:16:20.291820137,IMBALANCE,"[11, 28]"
2020-08-28 10:16:40.297775650,BID_DEPTH,"[(100914, 32)]"
2020-08-28 10:16:40.297775650,ASK_DEPTH,"[(100915, 42)]"
2020-08-28 10:16:40.297775650,IMBALANCE,"[32, 42]"
2020-08-28 10:17:00.303731163,BID_DEPTH,"[(100880, 1)]"
2020-08-28 10:17:00.303731163,ASK_DEPTH,"[(100901, 34)]"
2020-08-28 10:17:00.303731163,IMBALANCE,"[1, 34]"
2020-08-28 10:17:00.309686676,HOLDINGS_UPDATED,"{'CASH': 9899099, 'ABM': 1}"
2020-08-28 10:17:20.309686676,BID_DEPTH,"[(100888, 35)]"
2020-08-28 10:17:20.309686676,ASK_DEPTH,"[(100891, 42)]"
2020-08-28 10:17:20.309686676,IMBALANCE,"[35, 42]"
2020-08-28 10:17:20.315642189,HOLDINGS_UPDATED,"{'CASH': 9798208, 'ABM': 2}"
2020-08-28 10:17:40.315642189,BID_DEPTH,"[(100845, 2)]"
