EventTime,EventType,Event
2020-08-28 10:19:04.450115699,BID_DEPTH,"[(100835, 2)]"
2020-08-28 10:19:04.450115699,ASK_DEPTH,"[(100839, 54)]"
2020-08-28 10:19:04.450115699,IMBALANCE,"[2, 54]"
2020-08-28 10:19:04.456088353,HOLDINGS_UPDATED,"{'CASH': 9229617.0, 'ABM': 8}"
2020-08-28 10:19:04.456088403,HOLDINGS_UPDATED,"{'CASH': 9330452.0, 'ABM': 7}"
2020-08-28 10:19:19.400964760,BID_DEPTH,"[(100831, 34)]"
2020-08-28 10:19:19.400964760,ASK_DEPTH,"[(100833, 1)]"
2020-08-28 10:19:19.400964760,IMBALANCE,"[34, 1]"
2020-08-28 10:19:19.406937414,HOLDINGS_UPDATED,"{'CASH': 12254551.0, 'ABM': -22}"
2020-08-28 10:19:31.077591633,BID_DEPTH,"[(100828, 10)]"
2020-08-28 10:19:31.077591633,ASK_DEPTH,"[(100830, 2)]"
2020-08-28 10:19:31.077591633,IMBALANCE,"[10, 2]"
2020-08-28 10:19:31.083564287,HOLDINGS_UPDATED,"{'CASH': 13262831.0, 'ABM': -32}"
2020-08-28 10:19:40.357330780,HOLDINGS_UPDATED,"{'CASH': 13363659.0, 'ABM': -33}"
2020-08-28 10:19:40.407870460,HOLDINGS_UPDATED,"{'CASH': 14170283.0, 'ABM': -41}"
2020-08-28 10:19:40.483505020,HOLDINGS_UPDATED,"{'CASH': 14674423.0, 'ABM': -46}"
2020-08-28 10:19:40.567057480,HOLDINGS_UPDATED,"{'CASH': 15077735.0, 'ABM': -50}"
2020-08-28 10:19:40.714575160,HOLDINGS_UPDATED,"{'CASH': 15178563.0, 'ABM': -51}"
2020-08-28 10:20:12.468257732,BID_DEPTH,"[(100815, 1)]"
2020-08-28 10:20:12.468257732,ASK_DEPTH,"[(100823, 35)]"
2020-08-28 10:20:12.468257732,IMBALANCE,"[1, 35]"
2020-08-28 10:20:16.251828438,BID_DEPTH,"[(100815, 1)]"
2020-08-28 10:20:16.251828438,ASK_DEPTH,"[(100823, 35)]"
2020-08-28 10:20:16.251828438,IMBALANCE,"[1, 35]"
2020-08-28 10:20:16.257801092,HOLDINGS_UPDATED,"{'CASH': 15279378.0, 'ABM': -52}"
2020-08-28 10:20:34.272719140,BID_DEPTH,"[(100767, 1)]"
2020-08-28 10:20:34.272719140,ASK_DEPTH,"[(100781, 35)]"
2020-08-28 10:20:34.272719140,IMBALANCE,"[1, 35]"
2020-08-28 10:20:44.651156108,BID_DEPTH,"[(100763, 1)]"
2020-08-28 10:20:44.651156108,ASK_DEPTH,"[(100768, 22)]"
2020-08-28 10:20:44.651156108,IMBALANCE,"[1, 22]"
2020-08-28 10:20:56.435306153,BID_DEPTH,"[(100761, 2)]"
2020-08-28 10:20:56.435306153,ASK_DEPTH,"[(100766, 70)]"
2020-08-28 10:20:56.435306153,IMBALANCE,"[2, 70]"
2020-08-28 10:21:04.438358245,BID_DEPTH,"[(100761, 1)]"
2020-08-28 10:21:04.438358245,ASK_DEPTH,"[(100762, 23)]"
2020-08-28 10:21:04.438358245,IMBALANCE,"[1, 23]"
2020-08-28 10:21:09.292178045,BID_DEPTH,"[(100761, 1)]"
2020-08-28 10:21:09.292178045,ASK_DEPTH,"[(100762, 23)]"
2020-08-28 10:21:09.292178045,IMBALANCE,"[1, 23]"
2020-08-28 10:21:09.720371631,BID_DEPTH,"[(100761, 1)]"
2020-08-28 10:21:09.720371631,ASK_DEPTH,"[(100762, 23)]"
2020-08-28 10:21:09.720371631,IMBALANCE,"[1, 23]"
2020-08-28 10:21:09.726344285,HOLDINGS_UPDATED,"{'CASH': 15380139.0, 'ABM': -53}"
2020-08-28 10:21:15.342072358,BID_DEPTH,"[(100760, 2)]"
2020-08-28 10:21:15.342072358,ASK_DEPTH,"[(100761, 37)]"
