EventTime,EventType,Event
2020-06-03 10:38:48.172085331,BID_DEPTH,"[(100366, 32)]"
2020-06-03 10:38:48.172085331,ASK_DEPTH,"[(100371, 1)]"
2020-06-03 10:38:48.172085331,IMBALANCE,"[32, 1]"
2020-06-03 10:38:58.295674104,BID_DEPTH,"[(100383, 29)]"
2020-06-03 10:38:58.295674104,ASK_DEPTH,"[(100386, 1)]"
2020-06-03 10:38:58.295674104,IMBALANCE,"[29, 1]"
2020-06-03 10:39:39.250637020,BID_DEPTH,"[(100414, 32)]"
2020-06-03 10:39:39.250637020,ASK_DEPTH,"[(100442, 1)]"
2020-06-03 10:39:39.250637020,IMBALANCE,"[32, 1]"
2020-06-03 10:39:44.432516769,BID_DEPTH,"[(100472, 1)]"
2020-06-03 10:39:44.432516769,ASK_DEPTH,"[(100587, 1)]"
2020-06-03 10:39:44.432516769,IMBALANCE,"[1, 1]"
2020-06-03 10:40:03.172063760,BID_DEPTH,"[(100583, 2)]"
2020-06-03 10:40:03.172063760,ASK_DEPTH,"[(100616, 1)]"
2020-06-03 10:40:03.172063760,IMBALANCE,"[2, 1]"
2020-06-03 10:40:22.548134003,BID_DEPTH,"[(100622, 32)]"
2020-06-03 10:40:22.548134003,ASK_DEPTH,"[(100628, 1)]"
2020-06-03 10:40:22.548134003,IMBALANCE,"[32, 1]"
2020-06-03 10:40:43.491195946,BID_DEPTH,"[(100659, 32)]"
2020-06-03 10:40:43.491195946,ASK_DEPTH,"[(100662, 1)]"
2020-06-03 10:40:43.491195946,IMBALANCE,"[32, 1]"
2020-06-03 10:41:01.230598026,BID_DEPTH,"[(100681, 1)]"
2020-06-03 10:41:01.230598026,ASK_DEPTH,"[(100768, 1)]"
2020-06-03 10:41:01.230598026,IMBALANCE,"[1, 1]"
2020-06-03 10:41:12.543927259,BID_DEPTH,"[(100746, 29)]"
2020-06-03 10:41:12.543927259,ASK_DEPTH,"[(100777, 1)]"
2020-06-03 10:41:12.543927259,IMBALANCE,"[29, 1]"
2020-06-03 10:41:47.521880930,BID_DEPTH,"[(100781, 29)]"
2020-06-03 10:41:47.521880930,ASK_DEPTH,"[(100792, 2)]"
2020-06-03 10:41:47.521880930,IMBALANCE,"[29, 2]"
2020-06-03 10:41:54.682381364,BID_DEPTH,"[(100792, 36)]"
2020-06-03 10:41:54.682381364,ASK_DEPTH,"[(100795, 1)]"
2020-06-03 10:41:54.682381364,IMBALANCE,"[36, 1]"
2020-06-03 10:41:54.687166598,HOLDINGS_UPDATED,"{'CASH': 13233633.0, 'ABM': -32.0}"
2020-06-03 10:41:55.915057079,BID_DEPTH,"[(100792, 1)]"
2020-06-03 10:41:55.915057079,ASK_DEPTH,"[(100795, 1)]"
2020-06-03 10:41:55.915057079,IMBALANCE,"[1, 1]"
2020-06-03 10:41:55.919842313,HOLDINGS_UPDATED,"{'CASH': 13132838.0, 'ABM': -31.0}"
2020-06-03 10:42:08.927838531,BID_DEPTH,"[(100799, 28)]"
2020-06-03 10:42:08.927838531,ASK_DEPTH,"[(100817, 1)]"
2020-06-03 10:42:08.927838531,IMBALANCE,"[28, 1]"
2020-06-03 10:42:29.341861682,BID_DEPTH,"[(100814, 36)]"
2020-06-03 10:42:29.341861682,ASK_DEPTH,"[(100819, 2)]"
2020-06-03 10:42:29.341861682,IMBALANCE,"[36, 2]"
2020-06-03 10:42:38.111029329,BID_DEPTH,"[(100819, 29)]"
2020-06-03 10:42:38.111029329,ASK_DEPTH,"[(100820, 1)]"
2020-06-03 10:42:38.111029329,IMBALANCE,"[29, 1]"
2020-06-03 10:42:38.115814563,HOLDINGS_UPDATED,"{'CASH': 13032018.0, 'ABM': -30.0}"
2020-06-03 10:43:07.306152543,BID_DEPTH,"[(100825, 42)]"
2020-06-03 10:43:07.306152543,ASK_DEPTH,"[(100828, 2)]"
2020-06-03 10:43:07.306152543,IMBALANCE,"[42, 2]"
2020-06-03 10:43:32.781858253,BID_DEPTH,"[(100875, 29)]"
2020-06-03 10:43:32.781858253,ASK_DEPTH,"[(100884, 1)]"
2020-06-03 10:43:32.781858253,IMBALANCE,"[29, 1]"
2020-06-03 10:43:39.910970764,BID_DEPTH,"[(100879, 42)]"
2020-06-03 10:43:39.910970764,ASK_DEPTH,"[(100884, 1)]"
2020-06-03 10:43:39.910970764,IMBALANCE,"[42, 1]"
2020-06-03 10:43:50.534851352,BID_DEPTH,"[(100910, 38)]"
2020-06-03 10:43:50.534851352,ASK_DEPTH,"[(100919, 2)]"
2020-06-03 10:43:50.534851352,IMBALANCE,"[38, 2]"
2020-06-03 10:44:11.342227097,HOLDINGS_UPDATED,"{'CASH': 16564218.0, 'ABM': -65.0}"
2020-06-03 10:44:39.204981458,BID_DEPTH,"[(100925, 30)]"
2020-06-03 10:44:39.204981458,ASK_DEPTH,"[(100926, 29)]"
2020-06-03 10:44:39.204981458,IMBALANCE,"[30, 29]"
2020-06-03 10:45:05.336112784,BID_DEPTH,"[(100934, 11)]"
