EventTime,EventType,Event
2020-06-03 10:41:00.397593260,IMBALANCE,"[1, 1]"
2020-06-03 10:41:10.403617445,BID_DEPTH,"[(100746, 29)]"
2020-06-03 10:41:10.403617445,ASK_DEPTH,"[(100768, 1)]"
2020-06-03 10:41:10.403617445,IMBALANCE,"[29, 1]"
2020-06-03 10:41:20.409641630,BID_DEPTH,"[(100754, 29)]"
2020-06-03 10:41:20.409641630,ASK_DEPTH,"[(100784, 1)]"
2020-06-03 10:41:20.409641630,IMBALANCE,"[29, 1]"
2020-06-03 10:41:30.415665815,BID_DEPTH,"[(100769, 42)]"
2020-06-03 10:41:30.415665815,ASK_DEPTH,"[(100788, 1)]"
2020-06-03 10:41:30.415665815,IMBALANCE,"[42, 1]"
2020-06-03 10:41:40.421690000,BID_DEPTH,"[(100769, 42)]"
2020-06-03 10:41:40.421690000,ASK_DEPTH,"[(100792, 1)]"
2020-06-03 10:41:40.421690000,IMBALANCE,"[42, 1]"
2020-06-03 10:41:50.427714185,BID_DEPTH,"[(100791, 77)]"
2020-06-03 10:41:50.427714185,ASK_DEPTH,"[(100792, 1)]"
2020-06-03 10:41:50.427714185,IMBALANCE,"[77, 1]"
2020-06-03 10:41:55.919842313,HOLDINGS_UPDATED,"{'CASH': 12006785.0, 'ABM': -20}"
2020-06-03 10:42:00.433738320,BID_DEPTH,"[(100795, 34)]"
2020-06-03 10:42:00.433738320,ASK_DEPTH,"[(100798, 1)]"
2020-06-03 10:42:00.433738320,IMBALANCE,"[34, 1]"
2020-06-03 10:42:05.509966524,HOLDINGS_UPDATED,"{'CASH': 12107583.0, 'ABM': -21}"
2020-06-03 10:42:10.439762455,BID_DEPTH,"[(100808, 35)]"
2020-06-03 10:42:10.439762455,ASK_DEPTH,"[(100821, 1)]"
2020-06-03 10:42:10.439762455,IMBALANCE,"[35, 1]"
2020-06-03 10:42:20.445786640,BID_DEPTH,"[(100810, 1)]"
2020-06-03 10:42:20.445786640,ASK_DEPTH,"[(100819, 1)]"
2020-06-03 10:42:20.445786640,IMBALANCE,"[1, 1]"
2020-06-03 10:42:30.451810825,BID_DEPTH,"[(100818, 36)]"
2020-06-03 10:42:30.451810825,ASK_DEPTH,"[(100819, 1)]"
2020-06-03 10:42:30.451810825,IMBALANCE,"[36, 1]"
2020-06-03 10:42:38.115814563,HOLDINGS_UPDATED,"{'CASH': 12208403.0, 'ABM': -22}"
2020-06-03 10:42:40.457834960,BID_DEPTH,"[(100820, 34)]"
2020-06-03 10:42:40.457834960,ASK_DEPTH,"[(100821, 1)]"
2020-06-03 10:42:40.457834960,IMBALANCE,"[34, 1]"
2020-06-03 10:42:49.699014180,HOLDINGS_UPDATED,"{'CASH': 12309224.0, 'ABM': -23}"
2020-06-03 10:42:50.463859095,BID_DEPTH,"[(100821, 34)]"
2020-06-03 10:42:50.463859095,ASK_DEPTH,"[(100829, 1)]"
2020-06-03 10:42:50.463859095,IMBALANCE,"[34, 1]"
2020-06-03 10:43:00.469883280,BID_DEPTH,"[(100823, 43)]"
2020-06-03 10:43:00.469883280,ASK_DEPTH,"[(100828, 1)]"
2020-06-03 10:43:00.469883280,IMBALANCE,"[43, 1]"
2020-06-03 10:43:07.781219910,HOLDINGS_UPDATED,"{'CASH': 12410052.0, 'ABM': -24}"
2020-06-03 10:43:10.475907415,BID_DEPTH,"[(100847, 32)]"
2020-06-03 10:43:10.475907415,ASK_DEPTH,"[(100854, 1)]"
2020-06-03 10:43:10.475907415,IMBALANCE,"[32, 1]"
2020-06-03 10:43:17.146718059,HOLDINGS_UPDATED,"{'CASH': 12510906.0, 'ABM': -25}"
2020-06-03 10:43:20.481931550,BID_DEPTH,"[(100854, 27)]"
2020-06-03 10:43:20.481931550,ASK_DEPTH,"[(100887, 1)]"
2020-06-03 10:43:20.481931550,IMBALANCE,"[27, 1]"
2020-06-03 10:43:30.487955735,BID_DEPTH,"[(100875, 29)]"
2020-06-03 10:43:30.487955735,ASK_DEPTH,"[(100881, 1)]"
2020-06-03 10:43:30.487955735,IMBALANCE,"[29, 1]"
2020-06-03 10:43:40.493979920,BID_DEPTH,"[(100883, 35)]"
2020-06-03 10:43:40.493979920,ASK_DEPTH,"[(100886, 1)]"
2020-06-03 10:43:40.493979920,IMBALANCE,"[35, 1]"
2020-06-03 10:43:43.010173254,HOLDINGS_UPDATED,"{'CASH': 12611793.0, 'ABM': -26}"
2020-06-03 10:43:50.500004055,BID_DEPTH,"[(100910, 36)]"
2020-06-03 10:43:50.500004055,ASK_DEPTH,"[(100919, 1)]"
2020-06-03 10:43:50.500004055,IMBALANCE,"[36, 1]"
2020-06-03 10:43:57.237937779,HOLDINGS_UPDATED,"{'CASH': 12712712.0, 'ABM': -27}"
2020-06-03 10:44:00.506028190,BID_DEPTH,"[(100919, 63)]"
2020-06-03 10:44:00.506028190,ASK_DEPTH,"[(100920, 35)]"
2020-06-03 10:44:00.506028190,IMBALANCE,"[63, 35]"
2020-06-03 10:44:10.512052375,BID_DEPTH,"[(100919, 105)]"
2020-06-03 10:44:10.512052375,ASK_DEPTH,"[(100920, 35)]"
